,수업년도,수업학기,수업번호,정원,수강,1,2,3,4,5,6,전체취소,정정취소,희망수업등록,증원인원,재수강인원
1170,2021,20,15211,50,28,2,7,6,9,3,34,33,3,37,0,1
1171,2021,20,11925,62,61,2,7,5,16,12,31,12,3,73,2,
1172,2021,20,13351,55,54,2,7,5,7,16,25,8,1,58,0,1
1173,2021,20,13155,40,38,2,7,5,7,10,9,2,0,45,0,
1174,2021,20,10321,18,14,2,7,4,3,1,3,6,1,22,2,2
1175,2021,20,10118,35,22,2,7,4,2,3,9,5,0,24,0,4
1176,2021,20,12822,12,13,2,7,2,1,0,1,0,0,15,1,1
1177,2021,20,12739,30,30,2,6,18,4,0,0,0,0,57,0,
1178,2021,20,12844,50,46,2,6,11,8,13,11,5,2,68,0,1
1179,2021,20,12059,50,52,2,6,11,7,8,29,11,0,61,4,6
1180,2021,20,15207,100,23,2,6,11,6,6,40,48,2,49,0,
1181,2021,20,12110,50,64,2,6,10,4,11,37,6,1,84,15,
1182,2021,20,10098,40,15,2,6,9,9,4,19,34,1,30,0,1
1183,2021,20,11714,75,41,2,6,8,12,13,29,29,0,64,0,
1184,2021,20,15167,100,63,2,6,8,10,14,111,88,0,90,0,
1185,2021,20,11625,50,20,2,6,6,6,14,66,80,6,42,0,
1186,2021,20,15263,45,23,2,6,6,4,3,59,57,2,45,0,1
1187,2021,20,10733,18,16,2,6,6,1,0,2,1,0,27,0,
1188,2021,20,13202,70,69,2,6,5,11,11,50,16,1,79,0,
1189,2021,20,10544,25,17,2,6,5,2,6,20,24,5,34,0,
1190,2021,20,15104,80,27,2,6,4,9,3,47,44,4,73,0,
1191,2021,20,12786,15,15,2,6,2,4,0,1,0,0,12,0,1
1192,2021,20,13074,13,13,2,6,2,0,0,3,0,0,20,0,
1193,2021,20,11726,60,22,2,6,1,3,8,26,24,2,30,0,4
1194,2021,20,12945,9,12,2,6,1,0,1,2,0,0,17,5,
1195,2021,20,12095,200,190,2,5,19,30,32,121,19,0,180,0,
1196,2021,20,11810,45,44,2,5,13,6,8,16,6,1,43,0,
1197,2021,20,12653,20,20,2,5,11,2,0,0,0,0,45,0,1
1198,2021,20,11811,50,49,2,5,10,17,10,9,4,1,51,0,
1199,2021,20,13163,60,50,2,5,10,11,8,31,17,4,70,0,3
1200,2021,20,10675,50,50,2,5,9,10,8,17,1,0,69,0,
1201,2021,20,12135,30,30,2,5,9,7,4,8,5,1,33,1,3
1202,2021,20,10302,35,23,2,5,9,7,2,16,18,2,27,0,5
1203,2021,20,10573,40,40,2,5,8,13,6,17,11,1,70,1,5
1204,2021,20,11980,30,15,2,5,8,9,3,14,26,15,37,2,
1205,2021,20,15363,35,9,2,5,8,7,3,39,55,2,33,0,
1206,2021,20,12586,35,32,2,5,8,6,5,7,1,0,40,0,7
1207,2021,20,11221,35,28,2,5,8,3,2,12,4,1,26,0,
1208,2021,20,10508,20,16,2,5,8,1,2,5,7,1,25,0,
1209,2021,20,11841,20,19,2,5,7,4,1,3,3,1,39,0,1
1210,2021,20,15089,90,16,2,5,7,2,5,49,54,1,41,0,1
1211,2021,20,13251,80,80,2,5,6,10,27,85,55,1,119,2,1
1212,2021,20,11885,22,22,2,5,6,5,3,8,7,0,32,0,
1213,2021,20,12083,50,50,2,5,5,11,9,41,23,0,68,0,
1214,2021,20,11892,40,33,2,5,5,6,8,28,29,0,48,20,
1215,2021,20,10150,25,19,2,5,5,4,2,1,0,0,8,0,
1216,2021,20,13118,27,27,2,5,5,3,6,15,9,0,40,0,
1217,2021,20,15143,18,23,2,5,5,2,2,32,25,1,41,0,
1218,2021,20,10517,60,57,2,5,4,10,11,32,7,2,68,0,5
1219,2021,20,15018,20,20,2,5,4,4,3,7,5,0,35,0,11
1220,2021,20,12643,20,13,2,5,4,2,1,9,10,0,26,0,1
1221,2021,20,13193,60,34,2,5,4,1,3,49,30,2,37,0,
1222,2021,20,11626,60,18,2,5,2,3,7,32,33,1,34,0,
1223,2021,20,10441,16,8,2,5,2,3,3,16,23,0,8,0,
1224,2021,20,10998,40,12,2,5,2,3,3,5,8,0,17,0,
1225,2021,20,12813,11,11,2,5,2,1,0,1,0,0,11,0,1
1226,2021,20,10791,50,63,2,4,14,12,15,19,3,0,67,14,
1227,2021,20,10955,42,35,2,4,9,12,6,35,33,3,55,10,
1228,2021,20,11788,56,56,2,4,9,9,12,23,3,0,60,0,11
1229,2021,20,11731,55,40,2,4,9,9,8,25,17,1,43,0,
1230,2021,20,10558,60,45,2,4,8,8,9,22,8,1,47,0,
1231,2021,20,11298,40,36,2,4,8,7,8,26,19,3,42,0,
1232,2021,20,10936,45,43,2,4,7,16,9,8,3,1,63,0,
1233,2021,20,13177,75,73,2,4,7,13,13,70,36,1,88,1,2
1234,2021,20,10770,40,31,2,4,7,5,6,12,5,0,36,0,
1235,2021,20,10347,18,12,2,4,7,5,5,7,18,5,28,0,9
1236,2021,20,10095,40,9,2,4,7,3,3,7,17,1,13,0,1
1237,2021,20,10079,20,15,2,4,6,6,2,7,12,1,21,0,
1238,2021,20,15312,50,25,2,4,6,5,7,40,39,2,53,0,
1239,2021,20,11034,20,19,2,4,6,4,3,6,6,0,30,0,
1240,2021,20,11421,70,52,2,4,5,17,10,49,35,1,59,0,2
1241,2021,20,10001,30,14,2,4,5,8,3,11,19,5,22,0,4
1242,2021,20,11794,40,24,2,4,5,7,7,17,18,3,34,0,
1243,2021,20,15316,30,28,2,4,5,5,5,48,41,2,43,0,
1244,2021,20,12497,40,18,2,4,5,3,2,20,18,0,27,0,2
1245,2021,20,11803,55,38,2,4,4,13,8,8,1,0,40,3,1
1246,2021,20,12262,63,50,2,4,4,6,10,91,67,12,110,0,2
1247,2021,20,11959,30,28,2,4,4,5,2,18,11,0,29,6,2
1248,2021,20,12074,15,18,2,4,4,2,3,6,3,1,27,4,4
1249,2021,20,13264,20,31,2,4,3,8,2,15,4,1,36,12,1
1250,2021,20,10518,55,51,2,4,3,7,21,19,5,0,51,0,
1251,2021,20,10836,60,21,2,4,3,4,6,14,12,0,24,0,1
1252,2021,20,15135,18,27,2,4,3,4,5,44,35,1,41,0,
1253,2021,20,10168,35,9,2,4,3,3,4,12,19,1,20,0,1
1254,2021,20,15319,15,13,2,4,3,3,3,22,24,1,41,0,
1255,2021,20,12283,19,19,2,4,3,3,3,4,0,0,40,0,
1256,2021,20,10028,25,7,2,4,3,1,0,8,11,0,9,0,1
1257,2021,20,13290,20,19,2,4,3,0,3,15,8,0,21,0,1
1258,2021,20,12845,55,53,2,4,2,9,11,44,20,0,57,0,
1259,2021,20,15122,40,12,2,4,2,4,1,15,16,1,21,0,
1260,2021,20,13412,18,10,2,4,2,3,3,5,9,1,16,0,
1261,2021,20,10355,50,15,2,4,2,3,2,2,0,0,15,0,
1262,2021,20,15222,40,13,2,4,2,2,4,21,22,4,29,0,
1263,2021,20,15026,20,20,2,4,2,1,4,21,14,0,26,0,
1264,2021,20,11383,40,18,2,4,2,1,3,9,3,0,20,0,4
1265,2021,20,12819,11,10,2,4,2,1,1,0,0,0,14,0,6
1266,2021,20,10112,8,9,2,4,2,0,0,3,2,0,16,1,4
1267,2021,20,13019,18,16,2,4,1,5,3,3,2,0,20,0,1
1268,2021,20,11696,75,65,2,3,14,12,26,50,42,8,101,0,
1269,2021,20,10199,80,62,2,3,14,11,23,17,8,0,60,0,
1270,2021,20,13326,40,40,2,3,12,12,4,21,14,0,60,0,
1271,2021,20,12116,40,38,2,3,11,10,6,13,7,0,46,0,1
1272,2021,20,12046,40,46,2,3,10,8,7,26,10,1,54,10,
1273,2021,20,13370,35,35,2,3,10,8,4,19,11,4,55,5,
1274,2021,20,11341,70,70,2,3,9,16,20,25,5,1,72,1,
1275,2021,20,13197,70,70,2,3,8,12,13,49,17,0,69,0,
1276,2021,20,15191,30,21,2,3,8,2,5,22,21,0,37,0,1
1277,2021,20,12565,55,42,2,3,7,10,10,37,27,1,48,10,
1278,2021,20,15141,18,26,2,3,7,3,2,34,25,1,38,0,
1279,2021,20,10161,50,32,2,3,6,9,5,7,0,0,22,0,
1280,2021,20,11783,57,47,2,3,6,6,14,19,3,2,49,0,3
1281,2021,20,10287,15,13,2,3,6,5,1,5,9,0,20,0,
1282,2021,20,13344,65,66,2,3,6,4,18,45,12,0,70,1,4
1283,2021,20,13265,20,31,2,3,6,3,5,10,1,0,41,11,1
1284,2021,20,13274,16,16,2,3,6,3,1,5,4,0,27,0,5
1285,2021,20,10300,15,13,2,3,6,2,1,2,3,0,16,0,8
1286,2021,20,12197,45,39,2,3,5,14,6,36,27,0,47,0,
1287,2021,20,10829,60,24,2,3,5,7,4,11,8,0,30,0,1
1288,2021,20,11852,43,40,2,3,5,4,12,30,16,2,50,0,4
1289,2021,20,12003,20,14,2,3,5,4,1,11,12,0,22,0,
1290,2021,20,12891,22,25,2,3,5,2,3,16,6,0,51,3,
1291,2021,20,10504,55,51,2,3,4,16,12,15,1,0,53,0,2
1292,2021,20,10295,40,20,2,3,4,7,4,6,6,0,21,0,
1293,2021,20,12210,60,19,2,3,4,6,7,14,17,0,30,0,3
1294,2021,20,12802,20,20,2,3,4,5,2,4,0,0,43,0,6
1295,2021,20,15134,18,24,2,3,4,2,5,37,29,0,43,0,
1296,2021,20,13086,15,15,2,3,4,1,1,5,1,0,25,0,2
1297,2021,20,10560,11,12,2,3,4,1,0,2,0,0,17,1,
1298,2021,20,10743,55,36,2,3,3,12,12,16,12,1,35,0,1
1299,2021,20,11287,35,33,2,3,3,8,10,23,16,4,45,2,2
1300,2021,20,12463,30,13,2,3,3,8,1,10,14,1,19,0,
1301,2021,20,15138,18,10,2,3,3,4,3,11,16,2,18,0,5
1302,2021,20,11993,20,18,2,3,3,2,6,10,8,2,31,0,1
1303,2021,20,10834,60,7,2,3,3,2,3,4,10,1,11,0,
1304,2021,20,12970,15,14,2,3,3,2,2,3,1,0,24,0,1
1305,2021,20,10825,12,12,2,3,3,1,2,3,2,0,20,0,
1306,2021,20,11328,8,7,2,3,3,1,1,2,5,0,12,0,
1307,2021,20,12951,9,9,2,3,3,1,1,1,2,0,10,0,1
1308,2021,20,13066,10,10,2,3,3,1,1,0,0,0,13,0,
1309,2021,20,12628,40,15,2,3,2,8,10,35,45,0,21,0,
1310,2021,20,11791,40,23,2,3,2,7,2,13,6,1,27,0,1
1311,2021,20,13178,75,27,2,3,2,5,5,21,11,1,36,0,
1312,2021,20,10101,10,10,2,3,2,4,0,1,2,0,11,0,
1313,2021,20,13244,50,11,2,3,2,3,1,24,24,3,21,0,1
1314,2021,20,15481,15,13,2,3,2,2,3,9,8,1,23,0,6
1315,2021,20,12868,16,15,2,3,2,2,3,5,2,0,18,0,
1316,2021,20,12918,8,9,2,3,2,2,1,1,2,0,18,2,1
1317,2021,20,12775,10,10,2,3,2,2,0,1,0,0,8,0,1
1318,2021,20,12950,8,10,2,3,1,2,1,1,0,0,10,2,
1319,2021,20,13308,50,10,2,3,0,0,3,3,1,0,10,0,
1320,2021,20,12130,35,38,2,2,17,7,5,7,2,0,46,5,3
1321,2021,20,11420,86,85,2,2,13,18,24,32,6,0,97,0,1
1322,2021,20,12555,57,44,2,2,12,8,13,26,19,1,30,0,1
1323,2021,20,11305,40,41,2,2,11,13,6,15,8,0,52,1,
1324,2021,20,12094,40,33,2,2,9,6,7,17,10,1,41,0,3
1325,2021,20,11835,40,30,2,2,9,4,10,19,16,0,36,0,
1326,2021,20,12962,67,42,2,2,8,16,19,33,38,2,47,0,4
1327,2021,20,12089,50,41,2,2,8,12,11,34,28,0,79,0,
1328,2021,20,10631,67,67,2,2,8,11,8,60,24,0,68,0,1
1329,2021,20,10191,50,14,2,2,8,3,1,6,8,0,19,0,
1330,2021,20,11231,55,46,2,2,7,9,11,16,1,0,43,0,
1331,2021,20,11407,70,66,2,2,6,8,4,47,6,1,67,0,
1332,2021,20,11122,25,15,2,2,6,3,1,3,2,0,18,0,2
1333,2021,20,13286,15,12,2,2,6,1,1,6,6,0,16,0,2
1334,2021,20,12099,20,19,2,2,5,5,1,9,5,1,34,0,
1335,2021,20,12824,33,25,2,2,5,4,5,14,7,0,34,0,
1336,2021,20,10144,20,16,2,2,5,4,1,3,1,0,14,0,
1337,2021,20,10820,40,11,2,2,5,2,9,27,36,1,24,0,
1338,2021,20,12867,16,16,2,2,5,0,4,3,0,0,24,0,
1339,2021,20,10729,45,42,2,2,4,12,13,17,8,0,44,0,
1340,2021,20,11814,43,28,2,2,4,6,6,14,6,4,33,0,
1341,2021,20,13404,35,16,2,2,4,3,5,11,11,1,25,0,
1342,2021,20,10684,15,15,2,2,4,2,1,4,0,0,18,0,
1343,2021,20,12817,11,11,2,2,4,2,1,0,0,0,16,0,
1344,2021,20,12064,40,20,2,2,3,10,9,24,30,4,35,0,
1345,2021,20,13461,30,7,2,2,3,8,0,1,9,1,11,0,21
1346,2021,20,11435,18,16,2,2,3,5,1,5,2,0,20,0,2
1347,2021,20,15305,40,36,2,2,3,4,8,39,22,0,37,0,12
1348,2021,20,15157,100,29,2,2,3,4,6,76,64,6,51,0,1
1349,2021,20,12671,20,17,2,2,3,3,6,35,34,3,38,0,2
1350,2021,20,13261,50,9,2,2,3,3,4,12,17,2,21,0,
1351,2021,20,11043,25,19,2,2,3,2,5,8,3,1,19,0,
1352,2021,20,12816,10,10,2,2,3,2,2,0,1,0,12,0,6
1353,2021,20,11938,20,18,2,2,3,0,2,18,9,2,46,0,3
1354,2021,20,12041,30,28,2,2,2,8,5,16,7,0,30,0,5
1355,2021,20,10088,12,12,2,2,2,4,2,1,1,0,13,0,
1356,2021,20,11039,22,10,2,2,2,3,2,10,12,1,14,0,
1357,2021,20,10198,30,12,2,2,2,3,2,2,1,0,15,0,12
1358,2021,20,15383,40,11,2,2,2,3,1,4,3,0,11,0,4
1359,2021,20,10999,26,21,2,2,2,2,4,10,1,0,19,0,
1360,2021,20,15407,15,12,2,2,2,2,2,18,16,0,20,0,
1361,2021,20,12985,50,31,2,2,1,8,8,51,41,2,43,0,1
1362,2021,20,10124,15,9,2,2,1,3,0,1,2,0,10,0,3
1363,2021,20,11931,7,8,2,2,1,2,0,5,4,0,18,1,
1364,2021,20,12600,15,15,2,2,1,1,1,10,2,0,21,0,4
1365,2021,20,11161,80,19,2,2,0,1,4,16,7,1,14,0,2
1366,2021,20,11204,30,19,2,2,0,0,6,9,0,0,18,0,
1367,2021,20,12723,47,51,2,1,9,14,6,23,4,0,63,5,
1368,2021,20,12705,40,37,2,1,9,9,12,14,10,0,41,5,
1369,2021,20,10933,30,30,2,1,7,6,5,10,1,0,55,0,
1370,2021,20,10319,30,26,2,1,6,6,7,8,4,2,29,0,
1371,2021,20,10773,40,30,2,1,6,2,10,14,5,1,31,0,
1372,2021,20,13313,27,25,2,1,6,2,4,12,2,0,33,0,
1373,2021,20,10546,60,37,2,1,5,8,17,5,1,0,35,0,1
1374,2021,20,13307,50,14,2,1,5,3,3,0,0,0,15,0,1
1375,2021,20,11681,80,64,2,1,4,12,16,75,46,5,84,0,
1376,2021,20,10503,50,27,2,1,4,7,6,14,7,1,31,0,1
1377,2021,20,12762,13,12,2,1,4,4,1,3,3,0,11,0,
1378,2021,20,13042,14,13,2,1,4,3,2,3,2,0,17,0,1
1379,2021,20,10552,12,14,2,1,4,1,1,8,3,0,23,2,1
1380,2021,20,11327,8,12,2,1,4,1,1,4,1,0,14,4,2
1381,2021,20,12859,16,15,2,1,4,1,0,8,1,0,32,0,
1382,2021,20,10695,45,28,2,1,3,10,13,39,40,0,29,0,
1383,2021,20,12788,40,39,2,1,3,9,12,30,18,1,44,2,2
1384,2021,20,12198,35,20,2,1,3,8,7,11,12,0,26,0,
1385,2021,20,12709,42,40,2,1,3,6,9,45,26,2,37,0,
1386,2021,20,10551,60,22,2,1,3,5,6,13,8,1,26,0,
1387,2021,20,10169,35,25,2,1,3,5,1,21,8,0,30,0,3
1388,2021,20,11711,75,15,2,1,3,4,5,32,32,3,31,0,
1389,2021,20,10352,50,11,2,1,3,4,1,6,6,0,12,0,
1390,2021,20,12008,20,11,2,1,3,2,2,10,11,0,14,0,
1391,2021,20,12869,16,15,2,1,3,2,1,8,2,1,21,0,1
1392,2021,20,11380,35,18,2,1,3,1,4,12,5,0,21,0,6
1393,2021,20,12612,35,21,2,1,3,1,3,23,12,0,36,0,
1394,2021,20,13328,40,20,2,1,3,0,5,29,20,0,34,0,
1395,2021,20,11057,30,23,2,1,2,9,1,12,4,0,24,0,
1396,2021,20,10817,58,49,2,1,2,6,14,28,4,0,57,0,
1397,2021,20,11008,43,39,2,1,2,5,10,23,4,0,39,0,2
1398,2021,20,15379,25,25,2,1,2,5,3,35,23,0,43,0,1
1399,2021,20,15219,50,11,2,1,2,3,2,14,13,0,12,0,
1400,2021,20,10022,20,8,2,1,2,3,2,2,4,2,11,0,
1401,2021,20,10646,30,21,2,1,2,2,7,38,31,0,26,0,
1402,2021,20,13330,40,19,2,1,2,2,5,19,12,0,29,0,4
1403,2021,20,10751,20,11,2,1,2,2,4,8,8,0,15,0,
1404,2021,20,12925,8,8,2,1,2,2,1,2,2,0,17,0,2
1405,2021,20,10026,20,11,2,1,2,1,3,9,7,1,18,0,
1406,2021,20,13275,35,18,2,1,1,5,2,17,10,3,22,0,1
1407,2021,20,12140,55,26,2,1,1,4,4,14,0,0,25,0,
1408,2021,20,15479,15,15,2,1,1,2,3,11,5,0,47,0,
1409,2021,20,13084,13,12,2,1,1,2,2,7,3,0,12,0,
1410,2021,20,13008,10,6,2,1,1,1,2,2,3,0,8,0,3
1411,2021,20,13073,14,14,2,1,1,1,1,10,2,0,13,0,
1412,2021,20,12903,8,10,2,1,1,1,1,4,0,0,16,3,
1413,2021,20,15085,50,11,2,1,0,5,2,39,38,0,25,0,
1414,2021,20,12969,15,15,2,1,0,3,1,9,1,0,23,0,
1415,2021,20,11340,25,15,2,1,0,2,2,22,14,0,19,0,1
1416,2021,20,13281,30,19,2,1,0,1,1,22,8,0,22,0,
1417,2021,20,13001,9,9,2,1,0,1,0,6,1,0,12,0,
1418,2021,20,11789,30,22,2,0,6,2,5,22,15,0,35,0,
1419,2021,20,12045,30,20,2,0,5,7,6,25,25,2,35,0,
1420,2021,20,12852,20,20,2,0,5,7,1,5,0,0,38,0,1
1421,2021,20,12250,47,40,2,0,4,35,1,3,5,0,19,0,
1422,2021,20,12909,42,40,2,0,4,14,9,51,40,1,49,0,
1423,2021,20,13368,50,52,2,0,4,9,9,42,25,0,57,6,
1424,2021,20,12050,50,23,2,0,4,6,1,23,13,3,32,0,1
1425,2021,20,10833,20,9,2,0,4,4,1,9,11,1,15,0,
1426,2021,20,12096,20,19,2,0,4,3,0,12,2,0,17,0,
1427,2021,20,15009,25,14,2,0,3,8,4,30,33,0,25,0,
1428,2021,20,10920,55,40,2,0,3,5,5,36,11,1,43,0,
1429,2021,20,12693,20,16,2,0,3,4,4,26,23,2,29,0,
1430,2021,20,11987,20,11,2,0,3,3,5,9,11,0,17,0,
1431,2021,20,15063,40,37,2,0,3,1,7,47,23,3,49,0,
1432,2021,20,11592,20,16,2,0,3,1,3,47,40,2,44,0,2
1433,2021,20,11060,20,20,2,0,2,4,4,13,5,0,24,0,3
1434,2021,20,11171,20,13,2,0,2,4,2,3,0,0,14,0,
1435,2021,20,15020,20,20,2,0,2,2,2,20,8,0,20,0,
1436,2021,20,13324,40,2,2,0,2,0,0,8,10,0,6,0,
1437,2021,20,12719,40,32,2,0,1,4,8,29,12,0,34,0,1
1438,2021,20,12778,8,6,2,0,1,2,1,0,0,0,6,0,
1439,2021,20,11035,24,12,2,0,1,1,7,14,13,0,28,0,
1440,2021,20,10357,20,10,2,0,1,0,1,12,6,0,7,0,2
1441,2021,20,13287,20,5,2,0,0,2,3,11,13,1,11,0,2
1442,2021,20,11343,15,9,2,0,0,2,2,10,7,0,13,0,
1443,2021,20,12473,33,11,2,0,0,0,2,15,8,0,19,0,
1444,2021,20,11156,40,18,2,0,0,0,0,17,1,0,13,0,
1445,2021,20,10533,81,81,1,18,24,10,13,17,2,0,91,0,1
1446,2021,20,12225,52,51,1,16,20,5,1,9,1,0,37,0,
1447,2021,20,12736,60,58,1,12,21,17,3,8,4,1,80,1,4
1448,2021,20,10941,42,55,1,11,15,10,3,19,5,0,74,15,1
1449,2021,20,11815,43,40,1,11,9,9,8,8,6,1,43,0,
1450,2021,20,13010,21,21,1,11,3,0,0,7,1,0,25,0,
1451,2021,20,15450,70,27,1,10,14,20,11,107,136,0,54,0,
1452,2021,20,12060,45,68,1,10,12,12,7,16,0,0,61,25,
1453,2021,20,12551,50,60,1,10,10,12,13,20,9,0,56,10,1
1454,2021,20,11353,40,40,1,10,7,5,8,10,1,0,45,0,
1455,2021,20,10398,48,46,1,9,24,1,2,10,1,0,34,0,
1456,2021,20,10792,50,55,1,9,15,18,4,11,4,1,57,10,
1457,2021,20,12963,75,71,1,9,12,24,17,18,10,1,103,0,
1458,2021,20,12219,56,53,1,9,12,14,3,18,4,0,55,0,
1459,2021,20,10155,50,29,1,9,11,4,5,0,1,1,21,0,2
1460,2021,20,11218,40,35,1,9,7,3,0,18,3,1,35,0,
1461,2021,20,10076,30,17,1,9,6,5,2,9,15,1,26,0,
1462,2021,20,12189,30,28,1,9,5,11,3,8,9,0,50,0,1
1463,2021,20,15057,24,18,1,9,2,1,3,49,47,4,52,0,
1464,2021,20,13203,70,69,1,8,16,15,12,34,17,1,95,0,
1465,2021,20,11439,80,60,1,8,15,26,10,5,5,1,62,0,
1466,2021,20,11423,90,67,1,8,8,15,20,37,22,4,81,0,
1467,2021,20,10811,40,39,1,8,7,7,7,16,7,0,49,0,
1468,2021,20,10769,40,32,1,8,7,5,6,7,2,1,37,0,
1469,2021,20,10925,35,33,1,8,6,3,8,14,7,0,47,0,
1470,2021,20,12105,50,40,1,8,5,8,7,17,6,0,44,0,
1471,2021,20,15308,70,19,1,8,5,8,6,70,79,0,46,0,1
1472,2021,20,13147,8,15,1,8,5,2,0,0,1,0,21,0,
1473,2021,20,13356,40,24,1,8,3,7,5,11,11,0,32,0,1
1474,2021,20,15091,30,27,1,8,3,3,3,34,25,0,46,0,
1475,2021,20,11247,40,33,1,8,2,9,4,10,1,0,31,0,2
1476,2021,20,15003,50,44,1,7,17,12,6,32,31,6,81,0,
1477,2021,20,12724,45,45,1,7,15,11,6,7,2,0,66,0,
1478,2021,20,10377,30,17,1,7,12,8,2,13,26,3,32,0,4
1479,2021,20,11226,45,39,1,7,12,3,8,12,4,1,35,0,
1480,2021,20,10736,55,52,1,7,10,7,10,23,6,0,54,0,
1481,2021,20,13327,40,39,1,7,10,7,4,27,17,1,54,0,
1482,2021,20,12010,35,21,1,7,9,5,4,15,20,0,25,0,1
1483,2021,20,10923,40,39,1,7,7,13,7,19,15,1,60,0,
1484,2021,20,15415,200,25,1,7,6,6,4,40,39,1,52,0,
1485,2021,20,12421,40,23,1,7,5,7,2,31,30,1,44,0,
1486,2021,20,13333,22,22,1,7,5,7,1,1,0,0,40,0,91
1487,2021,20,11220,45,34,1,7,4,6,0,18,2,1,33,0,
1488,2021,20,13142,20,20,1,7,4,3,0,5,0,0,19,0,
1489,2021,20,11311,40,29,1,7,3,11,9,26,28,1,38,10,1
1490,2021,20,11849,55,53,1,7,2,6,10,29,2,1,55,0,4
1491,2021,20,15369,30,25,1,7,2,3,1,41,30,0,42,0,
1492,2021,20,13474,12,13,1,7,2,1,3,3,4,0,32,1,
1493,2021,20,10803,55,40,1,6,13,8,8,14,10,1,46,0,
1494,2021,20,10588,36,36,1,6,12,12,3,3,1,0,35,0,2
1495,2021,20,10528,60,51,1,6,12,11,12,25,16,1,58,0,
1496,2021,20,11404,40,34,1,6,10,6,10,18,17,1,50,0,
1497,2021,20,12039,50,44,1,6,9,4,9,19,4,0,41,0,4
1498,2021,20,12811,40,33,1,6,8,7,11,47,47,3,51,0,
1499,2021,20,10598,45,42,1,6,7,18,4,10,4,0,44,0,
1500,2021,20,10907,40,32,1,6,7,12,4,25,23,5,57,0,2
1501,2021,20,11000,40,31,1,6,6,4,7,27,20,0,46,0,
1502,2021,20,15169,100,31,1,6,6,4,6,64,56,0,48,0,1
1503,2021,20,11078,20,15,1,6,6,2,3,9,12,0,28,-5,
1504,2021,20,13467,15,18,1,6,6,1,2,3,1,0,22,3,
1505,2021,20,11572,58,41,1,6,5,11,7,82,71,1,57,0,1
1506,2021,20,15120,60,22,1,6,5,8,3,48,49,3,54,0,1
1507,2021,20,15168,100,44,1,6,5,4,10,93,75,2,78,0,1
1508,2021,20,10343,20,14,1,6,4,7,1,3,8,1,24,0,
1509,2021,20,11300,30,21,1,6,4,4,6,11,11,0,25,10,
1510,2021,20,10307,40,15,1,6,4,3,2,5,6,1,20,0,
1511,2021,20,13422,15,9,1,6,4,1,0,0,3,1,14,0,
1512,2021,20,12763,14,14,1,6,3,3,1,0,0,0,13,0,4
1513,2021,20,12941,13,13,1,6,2,3,3,1,3,0,16,0,
1514,2021,20,10066,30,7,1,6,2,3,0,2,7,0,9,0,
1515,2021,20,13172,15,10,1,6,2,0,4,5,8,0,19,0,1
1516,2021,20,15335,50,20,1,6,1,3,7,41,39,1,34,0,
1517,2021,20,10510,40,31,1,6,0,3,4,28,11,0,48,0,5
1518,2021,20,10123,20,10,1,6,0,2,1,5,5,0,11,0,
1519,2021,20,10628,50,50,1,5,19,15,5,18,13,0,62,0,
1520,2021,20,11961,40,40,1,5,14,9,8,8,5,1,45,4,
1521,2021,20,10692,45,45,1,5,13,16,2,12,4,0,74,0,
1522,2021,20,12610,35,34,1,5,9,10,5,9,5,1,62,0,1
1523,2021,20,11119,25,21,1,5,9,3,3,14,14,1,25,0,
1524,2021,20,10725,60,45,1,5,8,8,8,16,1,1,45,0,
1525,2021,20,11417,40,45,1,5,6,10,10,36,23,0,67,5,
1526,2021,20,11881,18,13,1,5,6,3,2,14,18,0,22,0,
1527,2021,20,12743,18,15,1,5,6,3,0,7,7,1,31,0,3
1528,2021,20,10072,40,21,1,5,5,5,3,4,2,0,23,0,
1529,2021,20,10289,60,14,1,5,5,4,2,11,14,1,26,0,1
1530,2021,20,10382,17,17,1,5,5,4,2,1,1,0,16,0,
1531,2021,20,10016,60,17,1,5,5,1,5,6,6,2,18,0,
1532,2021,20,11286,45,47,1,5,4,9,8,32,12,3,62,5,
1533,2021,20,13110,27,27,1,5,4,4,5,17,9,1,42,1,
1534,2021,20,12636,20,15,1,5,4,3,1,7,6,1,41,0,
1535,2021,20,11816,30,30,1,5,4,2,6,13,1,0,33,0,5
1536,2021,20,11796,30,34,1,5,3,7,8,21,11,0,40,5,1
1537,2021,20,11870,15,10,1,5,3,3,3,3,8,5,23,0,2
1538,2021,20,11227,17,17,1,5,3,3,2,5,2,0,18,0,
1539,2021,20,11281,20,20,1,5,3,2,3,9,3,0,20,0,
1540,2021,20,12745,15,14,1,5,3,0,1,8,4,0,21,0,1
1541,2021,20,13150,8,12,1,5,3,0,1,2,0,0,12,4,5
1542,2021,20,11308,30,16,1,5,2,6,3,18,19,2,24,10,3
1543,2021,20,12652,20,20,1,5,2,5,7,3,3,0,37,0,2
1544,2021,20,15127,18,11,1,5,2,3,2,17,19,1,18,0,
1545,2021,20,15320,20,13,1,5,2,2,4,19,20,1,24,0,1
1546,2021,20,15231,30,13,1,5,1,3,4,16,17,1,25,0,
1547,2021,20,12682,20,12,1,5,1,1,4,5,5,0,20,0,
1548,2021,20,13169,40,39,1,4,11,15,8,32,32,2,60,10,
1549,2021,20,10756,30,30,1,4,10,4,7,8,4,0,31,0,1
1550,2021,20,12738,45,25,1,4,9,8,10,30,37,0,71,0,
1551,2021,20,11367,35,20,1,4,9,7,3,17,21,1,33,0,
